310.028269
306.779315
310.720393
307.496637
312.120906
311.041144
312.462910
304.761769
312.514673
305.847538
310.712199
306.650298
310.354265
309.532023
310.294518
303.243633
311.309399
308.040285
311.565765
303.244756
301.759499
293.323384
300.164274
300.261121
300.144038
294.871718
262.196553
311.195130
309.547809
310.164992
307.191903
310.516902
305.368131
305.973169
311.250762
311.147586
302.956342
307.038975
293.554917
307.612764
309.113739
310.962240
308.708219
307.333629
262.642293
306.501374
312.361281
312.096560
309.466220
309.195466
309.526991
308.975061
306.580407
305.792281
306.819904
303.432303
307.544228
308.467859
307.828976
306.428888
307.079170
306.646481
307.049219
308.765815
301.809000
312.730463
305.145669
310.716858
305.522562
310.679443
304.903869
306.541487
307.958877
305.032274
306.822662
310.766068
311.935293
308.972350
308.388197
306.726509
307.155996
312.572833
308.976488
303.724549
310.430298
313.343511
313.609272
307.832654
309.813408
312.280580
310.757816
309.850119
309.033747
306.514623
305.984111
309.208891
308.075124
308.412901
308.020708
309.508605
